Title,Year,Critic_score,Audience_score,Title_category,Rating,Runtime,URL,Poster_URL
Sexy American Idle,2004,NR,36,,NR,,https://www.rottentomatoes.com/m/sexy_american_idle,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
"Sexykiller, morirás por ella",2008,NR,41,,NR,,https://www.rottentomatoes.com/m/sexykiller-moriras-por-ella,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Sexy Boys,2001,NR,14,Comedy,PG-13,1h 30m,https://www.rottentomatoes.com/m/sexy-boys,https://resizing.flixster.com/BQ6QOGs6nEeusdgUQDkGcF0fXSA=/206x305/v2/https://flxt.tmsimg.com/assets/p81576_p_v10_aa.jpg
Sexy Beast,2000,87,85,Comedy/Drama,R,1h 28m,https://www.rottentomatoes.com/m/sexy_beast,https://resizing.flixster.com/kjqhLolfPAz6z3EE5HAsvOziggE=/206x305/v2/https://flxt.tmsimg.com/assets/p29718_p_v8_ab.jpg
Fatma,2002,NR,NR,,NR,,https://www.rottentomatoes.com/m/fatma_2002,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero Bridge,2008,77,44,Drama,NR,1h 36m,https://www.rottentomatoes.com/m/zero-bridge,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero: An Investigation Into 9/11,2008,NR,65,Documentary,NR,,https://www.rottentomatoes.com/m/zero-an-investigation-into-911,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero Hour,1957,NR,43,Mystery and thriller,NR,1h 21m,https://www.rottentomatoes.com/m/zero_hour,https://resizing.flixster.com/wc0tA0UmeSzjauI5Y-3zL6dWSKk=/206x305/v2/https://flxt.tmsimg.com/assets/p16018_p_v8_aa.jpg
Zerophilia,2005,25,61,Comedy,NR,1h 30m,https://www.rottentomatoes.com/m/zerophilia,https://resizing.flixster.com/nmcnSBDBLinWFEf3iE-FefEpMY4=/206x305/v2/https://flxt.tmsimg.com/assets/p159500_p_v13_aa.jpg
Zero for Conduct,1933,93,79,Comedy,NR,47m,https://www.rottentomatoes.com/m/zero-de-conduite-1932,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero Degrees Kelvin,1995,NR,85,Drama,NR,1h 53m,https://www.rottentomatoes.com/m/zero_kelvin_1995,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero Patience,1993,50,48,Musical,NR,1h 40m,https://www.rottentomatoes.com/m/zero_patience,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero Day,2003,68,78,Drama,NR,1h 32m,https://www.rottentomatoes.com/m/zero_day,/assets/pizza-pie/images/poster_default.c8c896e70c3.gif
Zero Effect,1998,65,76,Comedy/Drama,R,1h 55m,https://www.rottentomatoes.com/m/zero_effect,https://resizing.flixster.com/J233ihNWxpktj8ohs4U9RuoYhb8=/206x305/v2/https://flxt.tmsimg.com/assets/p20478_p_v10_aa.jpg
Cube Zero,2004,NR,42,Horror,R,1h 37m,https://www.rottentomatoes.com/m/1139738-cube_zero,https://resizing.flixster.com/ZX0De3epIEs424kYvOpXeVk1xvQ=/206x305/v2/https://flxt.tmsimg.com/assets/p35878_p_v10_ae.jpg
